start_time,nginx-web-server--nginx-web-server,nginx-web-server--social-graph-service,social-graph-service--social-graph-service,social-graph-service--user-service,user-service--user-service
1650164258,0.018319079,0.018499414,0.299526162,-0.428092393,-0.404010341
1650164264,-0.020241137,-0.060186743,0.195345815,0.238077405,0.895340093
1650164268,0.128619232,0.14842307,0.312548705,0.428411633,0.831957145
1650164270,1.149119837,1.339694895,-0.175796672,0.95183076,1.339020729
1650164271,-0.145786027,-0.140702811,-0.325555921,0.16670207,0.641808301
1650164272,-0.171791754,-0.179130934,-0.551280006,1.380082773,0.641808301
1650164274,-0.46144175,-0.325523786,-0.466633474,-1.046678634,-0.911073925
1650164275,-0.315271628,-0.332843428,-0.559961702,-0.594634843,-0.562467711
1650164277,0.149244464,0.067907002,0.325571249,-0.16638283,0.039670295
1650164277,0.130412731,0.080716376,-0.177967096,3.283425054,2.606679689
1650164277,-0.157443767,-0.171811292,-0.364623551,-0.451884172,-0.213861497
1650164278,0.254164122,0.205150299,0.609896779,0.238077405,0.736882723
1650164278,0.220984401,0.126464142,0.162789456,-0.6422184,-0.404010341
1650164278,-0.376250575,-0.332843428,-0.518723648,-0.237758165,0.134744717
1650164283,0.026389822,-0.047377369,-0.418884148,0.713912975,1.307329255
1650164286,0.024596324,0.009349861,0.184493695,1.689375894,1.053797463
1650164287,0.15372821,0.142933338,0.583851692,0.047743177,0.166436191
1650164289,0.330387805,0.289326189,0.188834543,3.426175725,0.483350931
1650164289,0.055085797,0.013009682,0.451455835,-0.856344406,-0.657542133
1650164290,0.236229138,0.166722176,0.162789456,1.165956767,1.529169573
1650164290,0.206636414,0.289326189,0.49920516,1.094581431,-0.118787075
1650164290,-0.27940166,-0.182790756,-0.303851682,-0.523259507,-0.087095601
1650164291,1.039716433,1.088997138,-0.527405343,-0.309133501,0.007978821
1650164293,0.365361025,0.331414133,0.364638879,0.071534956,0.451659457
1650164294,0.012938584,0.06424718,0.130233098,1.998669015,2.289764949
1650164294,-0.317065127,-0.25232736,-0.390668638,-0.285341722,0.166436191
1650164295,0.23353889,0.152082891,0.438433291,-0.142591051,0.419967983
1650164296,-0.001409404,0.002030219,0.184493695,0.499786969,1.180563359
1650164302,0.180630687,0.278346725,0.377661422,1.451458109,0.800265671
1650164302,0.067640286,0.033138699,0.230072597,-0.570843064,-0.340627393
1650164306,0.357290282,0.316774848,0.757485604,0.928038982,0.768574197
1650164306,-0.162824262,-0.199259952,-0.527405343,-0.213966387,0.039670295
1650164311,-0.022931385,-0.296245215,-0.661971625,-0.594634843,-0.657542133
1650164312,-0.302717139,-0.27977602,-0.253931932,-0.499467729,-0.277244445
1650164316,0.028183321,-0.019928709,0.045586566,0.16670207,0.578425353
1650164321,0.325904059,0.283836457,0.690202463,0.452203412,1.053797463
1650164321,-0.239047945,-0.268796556,-0.473144746,-0.332925279,0.324893561
1650164321,-0.423778283,-0.464596994,-0.590347636,-0.975303299,-0.752616555
1650164323,-0.291059399,-0.369441641,-0.716232222,-0.784969071,-0.562467711
1650164326,0.231745392,0.192340925,0.596874236,-0.261549944,-1.006148347
1650164328,0.522292137,0.507085555,1.041811135,1.094581431,1.782701365
1650164336,0.280169849,0.232598959,0.559977029,1.403874552,1.719318417
1650164336,-0.261466675,-0.290755483,-0.345089736,-0.999095077,-0.404010341
1650164338,-0.369076581,-0.378591194,-0.483996865,-0.903927963,-0.625850659
1650164341,-0.1197803,-0.19377022,-0.399350333,1.165956767,0.800265671
1650164342,0.037150813,0.022159236,0.128062674,0.214285627,0.610116827
1650164343,-0.09646482,-0.157172007,-0.301681258,0.618745861,-0.847690977
1650164345,0.103510254,0.196000746,0.503546008,-1.451138869,-1.069531295
1650164349,-0.149373024,-0.083975581,-0.512212376,1.998669015,0.705191249
1650164352,-0.289265901,-0.232198343,-0.11936565,-1.451138869,-1.259680139
1650164355,0.278376351,0.109994946,0.43192202,2.498296363,1.782701365
1650164356,0.950041512,0.986522142,-0.531746191,-1.11805397,-1.354754561
1650164359,0.342045545,-0.040057726,-0.395009485,2.117627907,1.782701365
1650164360,0.743789193,0.373502078,0.785701115,1.308707438,1.655935469
1650164360,-0.048040363,-0.067506386,-0.138899466,1.380082773,0.895340093
1650164362,-0.32423912,-0.235858164,-0.505701104,0.333244519,-0.308935919
1650164363,0.105303753,0.095355661,0.544784062,-0.285341722,0.039670295
1650164364,0.168076198,0.256387797,0.559977029,0.95183076,1.624243995
1650164365,0.34742604,0.428399397,1.085219613,2.046252572,1.814392839
1650164367,0.104407004,0.106335125,0.269140227,0.618745861,-0.055404127
1650164369,0.239816135,0.245408333,0.690202463,1.570417002,1.370712203
1650164369,-0.197797481,-0.219388969,-0.366793975,-0.713593735,-0.752616555
1650164372,-0.308994384,-0.19560013,-0.453610931,0.64253764,0.134744717
1650164376,0.23443564,0.142933338,-0.240909389,0.832871868,0.388276509
1650164378,0.177940439,0.249068155,0.861665951,-0.118799273,0.103053243
1650164534,7.196796532,3.767986311,-0.295169986,-0.285341722,-1.132914243
1650164538,3.540749989,3.531927839,4.755406423,-0.16638283,0.388276509
1650164540,1.63605466,1.712996665,2.118341388,-0.190174608,-1.513211931
1650164545,3.542543488,3.552056856,0.355957183,-1.284596419,-1.449828983
1650164550,5.370118385,5.568618379,7.168917797,0.856663646,-1.227988665
1650164551,5.362047642,5.552149183,6.784752767,-0.856344406,-2.051966989
1650164551,0.272995856,0.227109227,1.376056415,1.165956767,-1.925201093
1650164552,3.239442254,0.278346725,0.451455835,0.618745861,-0.340627393
1650164553,19.40693382,19.76689502,2.515528961,-0.808760849,-1.608286353
1650164554,8.368847754,8.61358968,1.883935607,-1.665264876,-1.925201093
1650164556,5.166556313,5.405756332,2.899693991,-1.260804641,-1.386446035
1650164556,1.452221071,1.577583278,1.853549672,-0.16638283,-3.161168579
1650164557,9.1149431,9.400451254,4.939892455,1.380082773,-1.259680139
1650164558,8.017322063,8.159771842,10.31386202,0.190493848,0.419967983
1650164559,5.900993919,5.97485854,6.958386679,0.16670207,-2.051966989
1650164560,8.732927935,8.683126284,21.86485801,0.666329418,1.243946307
1650164561,2.558809601,2.626122073,2.873648904,0.285660962,-0.213861497
1650164562,7.202177028,4.607915294,5.187320779,-2.022141553,-2.685796469
1650164563,2.630549538,2.649910912,2.719548807,0.928038982,-2.051966989
1650164564,2.929167026,2.939036792,3.338119618,0.142910291,0.134744717
1650164569,4.401629234,4.113839422,5.067947465,-1.689056654,-1.766743723
1650164571,7.880119433,7.775490608,9.413136107,-0.618426621,-0.815999503
1650164574,13.02118267,13.09321092,5.999059317,-0.808760849,-1.861818145
1650164574,6.357439269,6.536641106,7.963292944,0.904247203,-0.118787075
1650164574,4.625816538,4.730519307,5.287160278,-0.689801957,-1.259680139
1650164576,4.148745956,4.240103256,5.219877137,-1.974557996,-2.210424359
1650164577,5.935967138,6.168829068,7.407664426,-0.237758165,0.166436191
1650164577,1.762496299,1.738615414,2.06408079,0.00015962,-0.752616555
1650164578,3.374851385,0.475977074,2.804195339,-0.095007494,-1.544903405
1650164578,0.073020781,-0.05103719,-0.05208251,-0.213966387,-1.513211931
1650164580,6.422901961,6.534811196,17.29394528,-1.237012862,-1.291371613
1650164580,3.124658354,0.172211908,1.497600153,2.878964819,1.243946307
1650164581,12.26163609,12.52044889,6.869399299,0.142910291,-1.925201093
1650164581,12.16747742,12.3502672,14.64168728,1.42766633,1.053797463
1650164588,5.392537115,5.156888485,6.294236967,-2.093516889,-2.432264677
1650164588,2.117608988,2.161324771,2.550255743,-0.142591051,0.007978821
1650164590,2.520249385,-0.116913973,0.681520768,-0.832552628,-2.527339099
1650164593,5.67232287,5.559468826,6.561199106,-1.546305983,-1.639977827
1650164594,7.310683682,7.511983476,8.837973774,-0.523259507,-1.988584041
1650164598,1.448634075,1.434850248,1.771073564,-1.712848433,-1.735052249
1650164602,11.48594802,11.68966946,13.64546271,-0.047423937,-0.847690977
1650164602,2.618891798,2.715787695,3.38369852,-0.047423937,-0.974456873
1650164604,12.78533763,13.05112298,7.711523772,-1.59388954,-2.115349937
1650164604,2.103261,2.15766495,2.758616438,-1.498722426,-1.449828983
1650164605,6.568175334,6.732441545,-0.236568541,-0.713593735,-0.562467711
1650164605,3.154251078,2.803623405,3.357653433,1.237332102,-0.815999503
1650164609,4.655409262,1.903307371,2.522040233,-0.47567595,-1.481520457
1650164610,0.9061008,0.942604286,0.983209689,-0.856344406,-1.798435197
1650164614,-0.247118688,-0.526813956,-0.648949081,-2.093516889,-2.305498781
1650164616,13.2785497,11.45361099,13.35028506,0.832871868,-1.766743723
1650164617,4.062658032,3.874121128,4.714168369,-1.165637527,-2.147041411
1650164617,3.549717481,3.528268018,2.022842736,-1.141845748,-1.291371613
1650164618,12.77637014,12.61377433,15.01282976,-0.285341722,-0.562467711
1650164619,8.127622216,8.216499072,9.973105473,1.641792337,-1.291371613
1650164621,5.095713125,5.129439826,6.231294674,-0.047423937,-1.323063087
1650164627,0.064053289,0.133783785,0.132403522,1.142164988,0.134744717
1650164628,11.32542991,11.58902438,14.0535024,-1.046678634,-2.273807307
1650164629,6.991440962,6.637286191,8.280174833,0.119118513,-0.784308029
1650164630,6.088414505,6.212746923,7.15372483,-0.428092393,-0.530776237
1650164630,0.168972947,0.078886465,0.227902173,1.689375894,0.863648619
1650164635,5.308242689,5.413075975,6.231294674,1.165956767,1.243946307
1650164635,0.107994001,0.172211908,0.232243021,-2.497977123,-2.907636787
1650164636,8.251373607,8.410469599,10.97150047,-0.713593735,-0.942765399
1650164636,4.170267937,4.128478707,5.057095345,0.285660962,-0.625850659
1650164637,1.403796614,1.378123018,-0.156262857,-1.213221084,-1.164605717
1650164638,5.456206309,5.39843669,13.5629866,0.404619855,1.053797463
1650164641,2.913922289,2.971975184,3.798249485,0.856663646,-0.308935919
1650164642,6.04806079,5.826635779,7.804851999,1.380082773,1.655935469
1650164643,4.393558491,4.075411298,5.571485809,3.568926396,4.381402234
1650164644,5.719850578,5.779058102,7.060396602,0.00015962,-0.277244445
1650164645,10.32645129,10.42886103,19.9114765,0.00015962,-0.784308029
1650164645,7.577018199,5.378307673,6.420121553,-0.594634843,-2.400573203
1650164650,13.23819598,13.4335743,25.99951553,-0.832552628,-2.939328261
1650164650,5.582647948,5.832125511,6.834672517,0.666329418,0.356585035
1650164650,3.460939309,3.65087203,4.438524534,3.402383947,4.793391396
1650164650,2.531010375,2.563905112,3.164485706,0.428411633,1.053797463
1650164651,12.51989986,12.7619971,7.134191015,0.00015962,-2.400573203
1650164653,9.213585513,9.50109634,11.3556655,-0.570843064,-0.340627393
1650164653,1.741871067,1.734955593,2.057569519,-1.165637527,-1.576594879
1650164656,5.197045786,5.246554107,5.990377621,0.16670207,0.324893561
1650164656,1.553553732,1.643460061,2.161749866,0.785288311,-2.273807307
1650164659,1.719452337,1.700187291,-0.054252934,0.999414317,-0.245552971
1650164660,-0.333206612,-0.347482713,-0.184478367,-1.641473097,-1.544903405
1650164663,0.219190903,0.185021282,0.505716432,0.975622539,1.655935469
1650164666,-0.260569926,-0.263306824,-0.410202453,-0.903927963,-0.499084763
1650164667,0.317833316,0.217959674,0.501375584,2.379337471,1.434095151
1650164667,-0.194210484,-0.089465313,-0.279977019,-0.213966387,0.007978821
1650164668,-0.240841443,-0.157172007,-0.013014879,-0.118799273,0.388276509
1650164671,0.103510254,0.100845393,0.312548705,0.594954083,-0.625850659
1650164672,0.141173721,0.018499414,0.121551402,-0.142591051,-0.087095601
1650164674,0.321420313,0.23442887,0.675009496,0.428411633,0.958723041
1650164675,-0.35831559,-0.3108845,-0.529575767,0.16670207,-0.182170023
1650164676,0.385986257,0.380821721,1.043981559,0.975622539,1.751009891
1650164676,0.027286571,-0.3108845,-0.666312473,0.333244519,1.117180411
1650164678,0.076607778,0.049607895,0.620748899,-1.022886856,-0.879382451
1650164679,1.028058693,0.986522142,-0.497019409,-1.165637527,-1.481520457
1650164812,-0.304510638,-0.204749683,-0.102002259,-1.403555312,-1.259680139
1650164813,-0.139508782,-0.067506386,-0.405861605,1.189748545,0.990414515
1650164815,-0.100051817,0.003860129,0.675009496,-0.332925279,0.103053243
1650164817,-0.264156923,-0.235858164,-0.399350333,-0.237758165,0.007978821
1650164819,0.193185176,0.086206108,0.486182617,0.095326734,0.451659457
1650164819,-0.14219903,-0.10959433,0.019541479,-0.689801957,-0.372318867
1650164822,1.431595839,1.059718567,2.524210657,4.020970188,5.046923188
1650164822,0.308865824,0.289326189,0.835620864,0.380828076,0.958723041
1650164824,0.209326662,0.285666368,0.852984256,0.190493848,0.578425353
1650164827,0.018319079,0.009349861,0.384172694,-0.618426621,-0.467393289
1650164827,-0.272227666,-0.276116198,-0.366793975,-0.499467729,-0.277244445
1650164828,0.186011182,0.086206108,-0.008674032,1.974877236,1.624243995
1650164830,0.278376351,0.307625295,0.427581172,2.617255256,2.099616105
1650164830,0.059569543,-0.012609066,0.045586566,0.713912975,1.085488937
1650164830,-0.154753519,-0.041887637,-0.147581161,0.785288311,0.356585035
1650164833,1.093521386,1.114615886,-0.431906692,-0.356717058,-0.372318867
1650164833,-0.229183704,-0.259647003,-0.440588387,-0.213966387,-1.766743723
1650164837,0.235332389,0.181361461,0.362468455,-0.570843064,-0.467393289
1650164979,-0.143992528,0.042288253,-0.171455824,0.737704754,0.134744717
1650164984,-0.241738193,-0.168151471,-0.221375574,0.47599519,-0.308935919
1650164989,0.654114271,0.382651631,0.974527994,0.357036298,1.053797463
1650164991,0.147450966,0.210640031,0.266969803,0.47599519,-0.435701815
1650164993,0.204842916,0.084376197,0.297355738,1.903501901,2.574988215
1650164994,0.016525581,0.053267717,-0.306022106,2.117627907,1.560861047
1650164997,-0.054317607,-0.001629603,-0.104172683,-1.046678634,-0.689233607
1650164997,-0.116193303,-0.111424241,-0.282147443,-1.498722426,-1.323063087
1650165000,0.229055144,0.283836457,0.848643408,-0.594634843,-0.815999503
1650165001,-0.029208629,0.115484678,0.440603715,0.238077405,0.800265671
1650165004,0.090059016,0.095355661,0.557806606,0.333244519,0.546733879
1650165005,0.003971092,0.022159236,0.349445911,0.333244519,1.022105989
1650165005,-0.152063271,-0.045547458,0.010859783,0.928038982,-0.087095601
1650165006,0.163592452,0.163062355,0.892051886,-0.309133501,0.071361769
1650165007,0.297208085,0.424739576,0.527420671,4.496805758,2.923594429
1650165009,1.524857758,1.619671222,1.864401792,1.784543008,1.434095151
1650165011,1.107869373,1.189642223,0.134573946,-0.451884172,-0.689233607
1650165011,0.088265518,0.181361461,-0.188819215,-0.213966387,-1.323063087
1650165012,0.148347715,0.130123963,0.260458532,0.309452741,-1.386446035
1650165014,-0.307200885,-0.274286288,-0.349430584,0.594954083,1.307329255
1650165015,0.307969075,0.311285116,0.538272791,2.474504585,2.162999053
1650165016,-0.178068999,-0.126063526,-0.175796672,-0.023632159,0.483350931
1650165017,-0.175378751,-0.087635403,0.180152847,-0.451884172,-0.118787075
1650165018,0.311556072,0.282006546,0.507886856,-0.356717058,-0.308935919
1650165020,-0.410327045,-0.287095662,-0.512212376,0.190493848,0.546733879
1650165021,1.153603583,1.158533742,0.043416142,-0.784969071,-0.847690977
1650165022,-0.182552745,-0.175471113,-0.316874225,0.142910291,0.641808301
1650165023,0.443378206,0.459507878,0.559977029,2.71242237,1.148871885
1650165024,-0.362799337,-0.363951909,-0.47531517,-0.47567595,-0.055404127
1650165026,-0.13054129,-0.155342096,-0.08029802,-0.47567595,-0.118787075
1650165027,-0.018447639,-0.093125135,0.015200631,0.119118513,-0.847690977
1650165028,0.591341827,0.313115027,0.392854389,2.117627907,2.765137059
1650165029,1.71586534,1.171343116,-0.312533377,0.023951398,0.103053243
1650165030,0.422752974,0.088036019,0.245265564,-0.309133501,-0.277244445
1650165031,-0.18793324,-0.171811292,7.66E-06,0.571162304,1.402403677
1650165033,-0.097361569,-0.129723347,-0.286488291,0.523578747,-0.752616555
1650165034,0.242506383,0.347883329,0.948482907,-0.332925279,-0.087095601
1650165035,-0.498208468,-0.385910837,-0.444929235,-1.022886856,-0.594159185
1650165036,-0.172688503,-0.102274688,0.04775699,0.095326734,0.546733879
1650165037,0.31424632,0.382651631,1.261023948,0.00015962,0.229819139
1650165039,-0.361902587,-0.266966645,-0.562132126,0.095326734,0.578425353
1650165040,-0.077633087,-0.05103719,-0.164944552,0.690121197,-0.340627393
1650165041,0.186011182,0.15025298,0.373320574,0.713912975,1.307329255
1650165042,0.187804681,0.099015482,0.785701115,-0.285341722,-0.118787075
1650165043,-0.146682776,-0.164491649,-0.201841759,-0.16638283,-0.911073925
1650165045,0.231745392,0.282006546,0.707565855,0.023951398,0.578425353
1650165046,0.195875423,0.208810121,0.47098965,-0.404300615,-0.087095601
1650165047,0.183320934,-0.072996117,-0.492678561,0.523578747,0.293202087
1650165048,-0.015757391,-0.043717547,-0.023866999,-1.522514205,-1.386446035
1650165049,0.122341988,0.095355661,0.777019419,0.00015962,0.705191249
1650165051,0.000384095,0.088036019,0.67717992,-0.523259507,-0.182170023
1650165052,0.163592452,0.113654768,0.531761519,0.238077405,-0.435701815
1650165053,-0.090187576,-0.027248352,-0.355941855,-1.570097762,-1.481520457
1650165054,0.478351426,0.15025298,-0.212693878,2.426921028,1.022105989
1650165055,0.30258858,-0.038227815,-0.362453127,0.428411633,0.673499775
1650165056,-0.491034474,-0.435318424,-0.577325093,-0.975303299,-0.499084763
1650165058,0.166282699,0.15025298,0.516568552,-0.594634843,-0.847690977
1650165059,0.444274956,0.389971274,0.58819254,1.665584116,2.258073475
1650165060,0.289137342,0.29298601,0.570829149,0.809080089,1.402403677
1650165061,0.146554217,0.205150299,0.531761519,0.428411633,1.085488937
1650165062,-0.372663578,-0.268796556,-0.249591084,-0.428092393,0.134744717
1650165064,0.048808552,0.113654768,0.38200227,-0.618426621,-0.784308029
1650165065,0.11965174,0.174041819,0.449285411,-0.023632159,0.483350931
1650165066,0.295414586,0.250898065,0.529591095,0.190493848,0.673499775
1650165067,0.147450966,0.32043467,0.529591095,2.07004435,2.226382001
1650165068,0.301691831,0.250898065,0.592533388,0.928038982,0.578425353
1650165017,10.68784122,10.98332396,12.96177918,-0.380508836,-0.182170023
1650165017,4.735219942,4.865932694,8.037087356,-2.283851117,-2.654104995
1650165018,7.852320207,8.062786578,5.15476442,-1.950766218,-2.812562365
1650165023,8.827983351,8.708745033,-0.251761508,-1.332179976,-1.639977827
1650165024,0.090059016,-0.127893437,0.340764216,-0.451884172,-0.308935919
1650165027,0.42723672,0.466827521,0.553465758,1.689375894,-0.879382451
1650165031,5.871401195,5.9163014,7.600832153,0.357036298,0.229819139
1650165033,2.869084829,2.997593933,3.746159311,0.071534956,-0.530776237
1650165034,11.08151412,11.26147037,7.800511151,4.211304416,1.307329255
1650165034,0.098129759,0.03496861,0.30386701,-0.975303299,-0.974456873
1650165043,3.277105721,3.356256418,0.79438281,-2.093516889,-2.875945313
1650165043,1.48809104,1.546474797,2.122682236,-1.355971755,-1.037839821
1650165045,11.96212185,12.00075427,28.11567883,0.428411633,-0.372318867
1650165047,5.985288345,5.908981757,6.710958355,3.18825794,1.275637781
1650165048,5.355770397,5.618025966,6.719640051,-2.450393566,-2.622413521
1650165049,3.000906963,2.995764022,4.386434361,0.690121197,-0.087095601
1650165049,0.037150813,-0.091295224,0.097676739,-1.522514205,-2.020275515
1650165050,2.260192113,2.223541733,0.683691192,-0.784969071,-1.037839821
1650165050,1.375997388,1.299436861,1.599610076,-0.356717058,-1.513211931
1650165053,11.36040313,11.58536456,7.084271265,-0.356717058,-1.323063087
1650165056,6.290183078,6.4323362,7.631218087,-0.332925279,-2.654104995
1650165059,12.47595915,12.58449576,20.82522496,1.927293679,2.923594429
1650165059,0.456829445,0.596751176,0.63811229,-1.712848433,-2.400573203
1650165061,12.65620574,12.76748683,9.015948534,-1.926974439,-2.495647625
1650165061,1.223550022,1.259178827,1.99679765,0.214285627,-1.006148347
1650165063,8.084578254,8.048147293,9.60413341,2.2365868,3.240509169
1650165063,2.357041028,2.406532797,2.956125012,-0.570843064,-1.196297191
1650165064,9.882560426,7.843197302,9.512975607,-2.212475781,-2.115349937
1650165067,13.88833916,14.12345061,6.930171169,1.261123881,-1.037839821
1650165067,3.929042399,1.44033998,1.81882289,-0.095007494,-0.277244445
1650165069,5.01052195,5.092841613,8.805417416,0.594954083,-1.830126671
1650165076,13.97980758,14.21311623,16.99225636,1.165956767,1.846084313
1650165076,4.537038365,4.589616188,6.068512881,-2.260059338,-2.622413521
1650165077,7.008479197,7.09110403,8.633953928,-2.117308667,-2.527339099
1650165078,8.698851465,8.884416455,9.376238901,-0.784969071,-0.815999503
1650165079,2.081739019,2.075318971,2.710867112,0.666329418,-0.625850659
1650165080,4.780954151,4.906190728,6.059831186,-1.736640211,-1.766743723
1650165081,7.488240027,7.307033485,-0.638096962,-0.16638283,-0.023712653
1650165082,-0.067768845,-0.477406368,-0.37547567,-0.784969071,-1.671669301
1650165083,6.972609229,7.222857595,8.853166742,-1.189429305,-1.164605717
1650165084,10.57843782,10.6978579,20.87514471,-1.926974439,-2.242115833
1650165084,4.688588982,4.670132256,5.491180125,0.547370526,0.356585035
1650165084,3.568549215,3.782625596,3.351142162,-1.070470413,-1.259680139
1650165085,11.74331504,11.92572793,14.1533419,1.76075123,1.180563359
1650165085,6.016674567,6.121251391,7.412005274,-1.332179976,-1.291371613
1650165086,11.37923486,11.74456678,7.998019726,1.261123881,0.610116827
1650165087,11.28597295,11.51033822,13.48485134,1.951085458,1.053797463
1650165087,5.756617296,5.936430417,7.535719436,-1.046678634,-1.513211931
1650165089,1.895215183,-0.323693875,0.711906702,-2.640727794,-3.192860053
1650165090,0.704332227,0.669947601,1.067856221,1.927293679,1.148871885
1650165091,5.856156458,5.863233992,7.442391208,0.309452741,-0.277244445
1650165092,10.01886631,10.02445078,3.832976267,-1.308388198,-2.115349937
1650165093,4.662583255,4.670132256,4.818348716,0.785288311,-1.735052249
1650165094,0.305278827,-0.215729147,-0.056423357,-2.54556068,-2.844253839
1650165096,12.61674878,12.94864798,15.55760616,-1.831807325,-1.893509619
1650165096,11.06806289,10.98881369,13.08332292,2.641047034,2.828520007
1650165096,7.83797222,7.991420063,9.745210964,-0.190174608,-1.101222769
1650165097,5.370118385,5.413075975,7.40983485,0.499786969,-1.830126671
1650165099,16.15352768,16.39619962,7.492310958,-0.428092393,-0.118787075
1650165099,9.064725144,9.10034591,14.87175221,0.523578747,0.039670295
1650165102,-0.303613888,-0.387740747,-0.234398117,-1.260804641,-1.449828983
1650165104,0.041634559,0.049607895,0.475330497,-0.451884172,-0.435701815
1650165104,-0.456061255,-0.360292088,-0.123706498,-2.807270244,-3.192860053
1650165106,18.31020953,18.64149998,6.982261342,-0.6422184,-1.101222769
1650165106,12.90908902,12.91570959,13.10068631,-1.237012862,-1.513211931
1650165106,3.485151538,3.482520252,0.364638879,-0.880136185,-2.337190255
1650165108,3.609799679,1.277477933,1.742858054,-1.59388954,-1.988584041
1650165109,5.345906156,5.444184455,4.913847368,0.261869184,0.293202087
1650165109,2.79913839,2.805453316,7.012647277,-1.736640211,-1.703360775
1650165110,5.487592532,5.495421953,9.163537359,-0.428092393,-0.720925081
1650165111,4.997967461,4.984876885,4.885631857,0.571162304,0.071361769
1650165113,6.864999323,7.025227247,8.312731191,-1.76043199,-1.766743723
1650165113,0.47297093,0.404610559,2.643583971,-0.784969071,-2.147041411
1650165115,2.598266566,2.701148409,3.264325206,0.047743177,-2.305498781
1650165120,5.907271163,5.914471489,9.122299305,0.214285627,0.705191249
1650165122,6.202301655,6.355479953,7.19279246,-1.903182661,-2.590722047
1650165124,0.618244303,0.139273516,0.134573946,4.187512637,3.050360325
1650165125,12.89115404,13.11882967,5.9339466,-1.498722426,-1.703360775
1650165125,8.121344971,5.982178183,6.856376756,-0.666010178,-2.242115833
1650165128,4.065348279,4.015024247,4.751065576,-0.761177292,-2.115349937
1650165131,0.377915514,-0.0528671,-0.088979716,-0.451884172,-0.340627393
1650165131,0.022802825,-0.019928709,0.010859783,0.64253764,1.434095151
1650165135,-0.29016265,-0.334673339,-0.395009485,-1.308388198,-1.101222769
1650165136,0.160005455,0.137443606,0.603385507,-0.356717058,0.103053243
1650165137,0.299898332,0.258217708,0.442774139,1.641792337,0.958723041
1650165137,0.202152668,0.228939138,0.25394726,0.095326734,0.546733879
1650165137,-0.135025036,-0.133383169,-0.204012182,-0.356717058,-0.213861497
1650165140,0.018319079,-0.016268888,-0.379816518,0.190493848,-1.101222769
1650165143,0.212016909,0.166722176,0.703225007,-0.095007494,-0.942765399
1650165143,-0.182552745,-0.160831828,-0.028207847,-0.618426621,-0.435701815
1650165145,-0.080323334,-0.012609066,-0.210523454,0.214285627,-1.037839821
1650165146,0.181527436,0.168552087,0.531761519,-0.213966387,0.103053243
1650165146,-0.368179832,-0.228538522,-0.303851682,-0.071215716,0.705191249
1650165149,-0.079426585,0.038628431,0.188834543,0.499786969,1.117180411
1650165149,-0.105432312,-0.02175862,-0.353771431,1.927293679,0.007978821
1650165150,-0.109019309,-0.164491649,-0.34726016,-1.451138869,-1.101222769
1650165152,0.102613505,0.102675304,-0.271295323,0.761496532,1.022105989
1650165157,-0.069562344,-0.047377369,0.130233098,1.927293679,1.877775787
1650165161,0.31334957,0.399120827,0.733610941,1.023206096,1.592552521
1650165171,0.938383772,0.885877057,-0.466633474,-1.070470413,-1.354754561
1650165173,0.176146941,0.157572623,0.234413445,-0.285341722,-0.055404127
1650165181,1.167951571,1.204281508,-0.688016712,1.332499216,1.655935469
1650165183,-0.22200971,-0.180960845,-0.486167289,-0.594634843,-0.530776237
1650165191,1.215479279,1.145724367,-0.349430584,-0.428092393,-0.340627393
1650165197,0.020112578,-0.012609066,-0.408032029,1.522833445,0.419967983
1650165208,-0.037279372,0.031308789,0.625089746,-0.095007494,0.103053243
1650165210,0.201255919,0.287496278,0.640282714,1.380082773,2.289764949
1650165232,1.186783304,1.259178827,-0.295169986,-0.071215716,-0.118787075
1650165238,0.307072326,0.353373061,0.954994179,0.832871868,0.419967983
1650165242,1.275561476,1.32688552,-0.329896768,-0.071215716,-0.087095601
1650165246,-0.125160795,-0.007119335,0.321230401,0.618745861,0.103053243
1650165246,-0.285678904,-0.235858164,-0.436247539,-0.594634843,-1.576594879
1650165248,-0.09646482,-0.118743883,-0.227886845,1.641792337,2.574988215
1650165254,0.194081925,0.181361461,0.659816529,0.690121197,0.578425353
1650165261,0.242506383,0.203320389,0.835620864,-0.142591051,-0.752616555
1650165285,-0.097361569,-0.243177807,-0.429736268,0.95183076,0.166436191
1650165288,-0.186139741,-0.045547458,0.002178088,-0.523259507,-0.023712653
1650165289,0.207533163,0.135613695,0.449285411,-0.451884172,0.039670295
1650165289,0.053292299,0.045948074,0.306037433,0.47599519,0.166436191
1650165290,0.355496783,0.225279316,0.629430594,1.42766633,2.036233157
1650165291,-0.077633087,-0.089465313,-0.273465747,1.046997874,0.198127665
1650165293,1.027161944,1.143894457,-0.540427887,0.309452741,0.515042405
1650165294,-0.08570383,-0.104104598,-0.292999562,2.522088142,2.828520007
1650165295,-0.092877823,-0.076655939,0.004348512,-0.380508836,0.007978821
1650165297,0.18870143,0.137443606,0.177982424,0.071534956,0.641808301
1650165301,-0.376250575,-0.276116198,-0.499189832,0.238077405,0.800265671
1650165306,0.453242448,0.441208772,0.351616335,4.13992908,4.98354024
1650165308,0.07481428,0.172211908,0.425410748,1.332499216,0.895340093
1650165308,-0.224699958,-0.190110398,-0.288658714,0.357036298,-0.594159185
1650165309,0.096336261,0.144763248,0.355957183,1.046997874,1.243946307
1650165309,-0.051627359,0.033138699,0.249606412,0.095326734,0.229819139
1650165310,0.42813347,0.227109227,0.664157377,0.95183076,1.434095151
1650165315,-0.048040363,-0.072996117,-0.564302549,1.42766633,0.610116827
